"sid","school_code","grade_level","year","male","race_ethnicity","eco_dis","title_1","migrant","lep","iep","rdg_ss","math_ss","wrtg_ss","composition"
"000004906","000000002","3",2003,"F","W",1,NA,NA,0,"0",1575.23290029319,1596.91269749787,NA,NA
"000004909","000000005","3",2003,"F","B",2,NA,NA,0,"0",1470.61966718854,1500.1710846206,NA,NA
"000004943","000000002","3",2003,"M","W",0,NA,NA,0,"0",1465.63054713964,1529.04065976444,NA,NA
"000004949","000000004","4",2003,"F","W",1,NA,NA,0,"0",1485.31675068392,1542.46271902153,NA,NA
"000004983","000000005","3",2003,"M","H",1,NA,NA,0,"0",1251.63172572835,1332.49887084126,NA,NA
"000004984","000000007","3",2003,"M","W",0,NA,NA,0,"0",1656.33817181691,1711.09465824958,NA,NA
"000004993","000000008","3",2003,"M","W",1,NA,NA,0,"0",1554.95100240446,1610.42596119621,NA,NA
"000004996","000000003","3",2003,"M","A",0,NA,NA,0,"0",1561.52866312031,1616.80340471463,NA,NA
"000000003","000000001","3",2004,"F","W",0,NA,NA,0,"1",1448.4477176212,1478.30166744689,NA,NA
"000000006","000000006","3",2004,"M","W",2,NA,NA,0,"1",1430.32466110461,1493.24444658329,NA,NA
"000000009","000000005","3",2004,"M","B",0,NA,NA,0,"0",1160.65917970344,1239.29247000698,NA,NA
"000000010","000000012","3",2004,"F","H",1,NA,NA,0,"0",1776.11626767022,1797.03843417546,NA,NA
"000000011","000000005","3",2004,"M","B",0,NA,NA,0,"0",1296.67208702779,1370.33607099363,NA,NA
"000000017","000000005","3",2004,"M","B",1,NA,NA,0,"0",1033.56712693982,1104.59632713297,NA,NA
"000000021","000000007","3",2004,"M","W",0,NA,NA,0,"0",1629.96879666704,1685.00619966474,NA,NA
"000000022","000000008","4",2004,"F","W",0,NA,NA,0,"0",1513.40267036041,1570.81967221475,NA,NA
"000000023","000000001","3",2004,"M","W",0,NA,NA,0,"0",1554.95100240446,1610.42596119621,NA,NA
"000000034","000000001","3",2004,"M","H",0,NA,NA,0,"0",1582.38065190057,1637.38794586705,NA,NA
"000000036","000000011","3",2004,"F","W",9,NA,NA,0,"0",1423.13149814662,1453.01033212715,NA,NA
"000000043","000000007","3",2004,"M","W",2,NA,NA,0,"0",1282.47378078126,1359.78378506956,NA,NA
"000000049","000000007","3",2004,"F","W",0,NA,NA,0,"1",1437.39590475827,1466.93609018062,NA,NA
"000000055","000000006","3",2004,"M","W",1,NA,NA,0,"0",1251.63172572835,1332.49887084126,NA,NA
"000000060","000000003","3",2004,"M","B",1,NA,NA,0,"0",1160.65917970344,1239.29247000698,NA,NA
"000000063","000000005","3",2004,"F","H",0,NA,NA,0,"0",1379.21997336867,1414.24255844654,NA,NA
"000000064","000000011","3",2004,"M","W",0,NA,NA,0,"0",1053.95996639015,1126.3733869281,NA,NA
"000000068","000000011","4",2004,"F","A",2,NA,NA,0,"0",1814.68116928295,1864.13073074349,NA,NA
"000000069","000000003","5",2004,"M","B",0,NA,NA,0,"0",1318.07791891624,1423.79456894701,NA,NA
"000000078","000000006","3",2004,"M","H",0,NA,NA,0,"0",1568.28576655816,1623.4138664365,NA,NA
"000000082","000000007","3",2004,"F","W",0,NA,NA,0,"1",1344.9311828478,1383.31211898328,NA,NA
"000000083","000000006","4",2004,"M","H",1,NA,NA,0,"0",1782.07601100205,1864.84415618764,NA,NA
"000000086","000000005","3",2004,"F","W",1,NA,NA,0,"0",1160.65917970344,1205.93429579892,NA,NA
"000000087","000000001","3",2004,"F","W",0,NA,NA,0,"0",1240.38030853693,1287.72563487322,NA,NA
"000000089","000000002","3",2004,"F","W",9,NA,NA,0,"0",1315.90545893994,1354.21973154322,NA,NA
"000000093","000000005","3",2004,"M","W",1,NA,NA,0,"0",1305.87375288814,1377.53657266963,NA,NA
"000000099","000000008","3",2004,"F","W",2,NA,NA,0,"0",1350.03653370588,1387.89462645951,NA,NA
"000000100","000000004","3",2004,"M","W",0,NA,NA,0,"1",1475.77619609525,1538.03447059032,NA,NA
"000000104","000000006","3",2004,"M","H",9,NA,NA,0,"1",1423.13149814662,1486.36850633521,NA,NA
"000000107","000000012","3",2004,"F","W",0,NA,NA,0,"0",1092.58807662156,1133.98637228336,NA,NA
"000000109","000000010","4",2004,"F","W",9,NA,NA,0,"0",1703.36991442641,1754.75077438137,NA,NA
"000000111","000000004","4",2004,"M","W",0,NA,NA,0,"0",1401.68999653229,1491.98913402848,NA,NA
"000000118","000000007","3",2004,"F","W",0,NA,NA,0,"0",1754.54311467336,1775.44965580972,NA,NA
"000000121","000000009","3",2004,"M","H",0,NA,NA,0,"0",1228.62519027383,1309.16773430911,NA,NA
"000000124","000000003","4",2004,"M","H",0,NA,NA,0,"0",1516.71553538673,1606.53267210101,NA,NA
"000000128","000000006","4",2004,"F","H",1,NA,NA,0,"0",1731.44177414473,1782.36998563291,NA,NA
"000000134","000000006","3",2004,"F","W",1,NA,NA,0,"1",1388.60392129336,1422.99547115809,NA,NA
"000000135","000000006","4",2004,"M","H",1,NA,NA,0,"0",1520.23771705074,1609.62917935469,NA,NA
"000000137","000000012","3",2004,"F","H",0,NA,NA,0,"0",1369.71031663358,1405.56305446924,NA,NA
"000000140","000000011","3",2004,"F","W",1,NA,NA,0,"0",1647.39160279678,1668.87866282993,NA,NA
"000000157","000000008","3",2004,"F","W",0,NA,NA,0,"0",1507.51914564884,1532.81385286984,NA,NA
"000000158","000000012","3",2004,"F","W",1,NA,NA,0,"0",1513.04241729494,1537.81406314918,NA,NA
"000000162","000000004","3",2004,"F","A",0,NA,NA,0,"0",1379.21997336867,1414.24255844654,NA,NA
"000000163","000000006","4",2004,"M","H",0,NA,NA,0,"0",1624.66981850835,1709.35054470218,NA,NA
"000000168","000000005","3",2004,"M","W",1,NA,NA,0,"1",1502.08002854817,1561.28310690487,NA,NA
"000000169","000000003","3",2004,"M","B",9,NA,NA,0,"0",1621.49158192699,1676.63134266055,NA,NA
"000000170","000000006","4",2004,"F","A",0,NA,NA,1,"0",1669.21258054065,1720.6866754882,NA,NA
"000000178","000000010","3",2004,"M","B",1,NA,NA,0,"1",1251.63172572835,1332.49887084126,NA,NA
"000000181","000000009","3",2004,"M","W",0,NA,NA,0,"0",1397.93149616422,1464.6590131599,NA,NA
"000000183","000000003","3",2004,"F","W",0,NA,NA,0,"0",1203.4170044549,1250.15669206206,NA,NA
"000000184","000000012","3",2004,"F","W",0,NA,NA,0,"0",1605.13348970854,1626.9992757026,NA,NA
"000000192","000000008","3",2004,"F","W",9,NA,NA,0,"0",1364.88668003821,1401.21058044972,NA,NA
"000000198","000000008","3",2004,"F","W",0,NA,NA,0,"0",1033.56712693982,1071.23815292492,NA,NA
"000000203","000000009","3",2004,"M","B",0,NA,NA,0,"0",1744.00025839664,1798.27380073214,NA,NA
"000000205","000000008","3",2004,"F","W",9,NA,NA,1,"0",1415.50850910577,1446.09577565889,NA,NA
"000000206","000000010","3",2004,"F","W",0,NA,NA,0,"0",1444.65313588615,1474.37227932079,NA,NA
"000000208","000000006","3",2004,"F","W",0,NA,NA,0,"0",1319.5233380521,1358.62722810071,NA,NA
"000000209","000000005","4",2004,"F","H",0,NA,NA,0,"0",1721.88758526667,1772.97789026612,NA,NA
"000000210","000000006","3",2004,"M","W",1,NA,NA,0,"0",1656.33817181691,1711.09465824958,NA,NA
"000000219","000000012","3",2004,"M","W",2,NA,NA,0,"0",1323.81133980555,1397.15955187089,NA,NA
"000000221","000000011","4",2004,"F","W",2,NA,NA,0,"0",1225.60751395831,1276.56327172487,NA,NA
"000000222","000000012","3",2004,"F","W",0,NA,NA,0,"0",1092.58807662156,1133.98637228336,NA,NA
"000000224","000000010","3",2004,"M","W",0,NA,NA,0,"0",1733.61923051409,1787.91198414964,NA,NA
"000000231","000000006","4",2004,"F","B",1,NA,NA,1,"0",1782.07601100205,1832.09737731415,NA,NA
"000000233","000000009","3",2004,"F","W",1,NA,NA,0,"0",1518.66043106166,1542.93908887898,NA,NA
"000000236","000000011","3",2004,"M","W",0,NA,NA,0,"0",1216.31965941962,1296.67122666024,NA,NA
"000000239","000000011","3",2004,"M","W",0,NA,NA,0,"0",1754.54311467336,1808.80783001777,NA,NA
"000000240","000000004","3",2004,"F","B",0,NA,NA,0,"0",1589.73960895547,1611.42044005593,NA,NA
"000000245","000000006","3",2004,"F","H",0,NA,NA,0,"0",1360.00561533151,1396.82655354205,NA,NA
"000000247","000000006","3",2004,"F","B",0,NA,NA,0,"0",1486.16172876703,1513.79065937447,NA,NA
"000000249","000000006","3",2004,"M","W",0,NA,NA,0,"0",1629.96879666704,1685.00619966474,NA,NA
"000000251","000000005","3",2004,"M","H",0,NA,NA,0,"0",1430.32466110461,1493.24444658329,NA,NA
"000000253","000000005","3",2004,"M","B",0,NA,NA,0,"0",1496.71447841776,1556.49195149405,NA,NA
"000000257","000000003","3",2004,"F","W",1,NA,NA,0,"0",1350.03653370588,1387.89462645951,NA,NA
"000000260","000000010","3",2004,"F","B",1,NA,NA,0,"0",1282.47378078126,1326.42561086151,NA,NA
"000000261","000000012","3",2004,"F","W",1,NA,NA,0,"0",1305.87375288814,1344.17839846158,NA,NA
"000000262","000000004","3",2004,"M","W",0,NA,NA,0,"0",1647.39160279678,1702.23683703799,NA,NA
"000000266","000000012","3",2004,"F","W",0,NA,NA,0,"0",1437.39590475827,1466.93609018062,NA,NA
"000000268","000000012","3",2004,"F","W",0,NA,NA,0,"0",1189.87051386025,1236.26105906617,NA,NA
"000000273","000000005","3",2004,"F","H",0,NA,NA,0,"0",1393.27042187573,1427.24594811014,NA,NA
"000000275","000000010","3",2004,"M","W",0,NA,NA,0,"0",1723.39954221049,1777.72135984899,NA,NA
"000000282","000000001","4",2004,"F","W",0,NA,NA,0,"0",1712.52856148503,1763.7713326873,NA,NA
"000000292","000000012","3",2004,"F","W",2,NA,NA,0,"0",1379.21997336867,1414.24255844654,NA,NA
"000000296","000000002","3",2004,"F","W",1,NA,NA,0,"0",1554.95100240446,1577.06778698816,NA,NA
"000000301","000000005","4",2004,"F","W",2,NA,NA,0,"0",1574.92948105964,1627.74825598031,NA,NA
"000000302","000000003","3",2004,"M","D",0,NA,NA,0,"0",1621.49158192699,1676.63134266055,NA,NA
"000000305","000000009","3",2004,"F","W",0,NA,NA,0,"0",1448.4477176212,1478.30166744689,NA,NA
"000000314","000000002","3",2004,"M","W",0,NA,NA,0,"0",1402.59581112841,1468.54487961343,NA,NA
"000000321","000000012","3",2004,"M","W",0,NA,NA,0,"0",1536.18880083719,1592.55648642036,NA,NA
"000000327","000000003","3",2004,"F","D",1,NA,NA,1,"0",1470.61966718854,1500.1710846206,NA,NA
"000000329","000000003","3",2004,"F","A",2,NA,NA,0,"0",1613.18958855706,1635.05725867489,NA,NA
"000000330","000000012","3",2004,"F","W",1,NA,NA,1,"0",1360.00561533151,1396.82655354205,NA,NA
"000000337","000000006","3",2004,"M","B",9,NA,NA,0,"0",1480.95335409636,1542.56982039357,NA,NA
"000000345","000000011","3",2004,"M","H",0,NA,NA,0,"0",1203.4170044549,1283.51486627012,NA,NA
"000000352","000000011","4",2004,"M","W",0,NA,NA,0,"0",1461.81918542741,1552.19150941295,NA,NA
"000000359","000000004","5",2004,"F","W",0,NA,NA,0,"0",1552.59644526245,1620.49134725525,NA,NA
"000000364","000000009","4",2004,"F","W",2,NA,NA,0,"0",1481.53392432257,1538.43293199137,NA,NA
"000000365","000000006","4",2004,"M","H",0,NA,NA,0,"1",1450.65882216573,1541.06116735612,NA,NA
"000000370","000000006","3",2004,"M","W",1,NA,NA,0,"1",1411.43960893598,1475.91578624477,NA,NA
"000000372","000000003","3",2004,"M","W",1,NA,NA,0,"0",1305.87375288814,1377.53657266963,NA,NA
"000000375","000000005","4",2004,"F","W",0,NA,NA,0,"0",1392.63898515896,1449.13488998297,NA,NA
"000000388","000000005","3",2004,"M","W",0,NA,NA,0,"0",1613.18958855706,1668.41543288294,NA,NA
"000000389","000000002","4",2004,"F","H",0,NA,NA,0,"0",1465.60682180086,1523.14599979391,NA,NA
"000000390","000000001","3",2004,"M","W",0,NA,NA,0,"0",1776.11626767022,1830.39660838351,NA,NA
"000000393","000000001","3",2004,"M","W",0,NA,NA,0,"1",1312.63782201276,1383.9110848554,NA,NA
"000000394","000000003","4",2004,"M","W",1,NA,NA,0,"1",1439.36096389442,1529.47673664506,NA,NA
"000000397","000000002","4",2004,"F","W",0,NA,NA,0,"0",1825.90932176981,1875.17189938051,NA,NA
"000000401","000000001","3",2004,"F","W",0,NA,NA,0,"0",1475.77619609525,1504.67629638227,NA,NA
"000000409","000000012","4",2004,"M","W",1,NA,NA,0,"0",1443.17721877939,1533.42154778128,NA,NA
"000000410","000000003","3",2004,"M","B",0,NA,NA,0,"0",1393.27042187573,1460.60412231819,NA,NA
"000000412","000000011","4",2004,"M","H",1,NA,NA,0,"0",1423.10257441178,1512.40383064798,NA,NA
"000000413","000000008","3",2004,"M","W",2,NA,NA,0,"0",1554.95100240446,1610.42596119621,NA,NA
"000000417","000000003","3",2004,"M","W",1,NA,NA,0,"0",1502.08002854817,1561.28310690487,NA,NA
"000000418","000000001","3",2004,"M","W",0,NA,NA,0,"1",1452.40426126677,1515.7655077813,NA,NA
"000000423","000000005","3",2004,"M","H",1,NA,NA,0,"0",1240.38030853693,1321.08380908127,NA,NA
"000000426","000000005","3",2004,"M","W",0,NA,NA,0,"0",1393.27042187573,1460.60412231819,NA,NA
"000000431","000000007","3",2004,"F","W",0,NA,NA,0,"0",1374.48519208721,1409.90127925129,NA,NA
"000000433","000000001","3",2004,"F","W",0,NA,NA,0,"0",1379.21997336867,1414.24255844654,NA,NA
"000000434","000000005","3",2004,"F","H",0,NA,NA,0,"0",1665.44216989418,1686.7573341648,NA,NA
"000000435","000000011","4",2004,"F","W",0,NA,NA,0,"0",1473.40945713359,1530.65363893157,NA,NA
"000000438","000000012","3",2004,"F","W",0,NA,NA,0,"1",1589.73960895547,1611.42044005593,NA,NA
"000000444","000000009","3",2004,"F","W",0,NA,NA,0,"0",1128.31196479385,1171.71319799104,NA,NA
"000000446","000000003","3",2004,"M","H",0,NA,NA,0,"0",1444.65313588615,1507.73045352885,NA,NA
"000000451","000000006","3",2004,"M","B",0,NA,NA,0,"0",1605.13348970854,1660.35744991066,NA,NA
"000000461","000000007","3",2004,"F","W",0,NA,NA,0,"0",1397.93149616422,1431.30083895184,NA,NA
"000000465","000000001","4",2004,"F","W",2,NA,NA,0,"0",1469.46324072201,1526.87572660376,NA,NA
"000000466","000000005","4",2004,"M","W",0,NA,NA,0,"0",1171.83981453614,1257.70564156511,NA,NA
"000000467","000000009","3",2004,"M","W",2,NA,NA,0,"0",1486.16172876703,1547.14883358253,NA,NA
"000000469","000000007","3",2004,"M","W",0,NA,NA,0,"0",1272.81030297383,1352.46141215268,NA,NA
"000000470","000000003","3",2004,"F","H",1,NA,NA,0,"0",1203.4170044549,1250.15669206206,NA,NA
"000000478","000000005","4",2004,"F","A",0,NA,NA,0,"1",1837.31430107333,1886.39399095627,NA,NA
"000000480","000000006","3",2004,"F","W",0,NA,NA,0,"0",1605.13348970854,1626.9992757026,NA,NA
"000000481","000000006","3",2004,"F","W",0,NA,NA,0,"0",1419.39297606021,1449.57116178164,NA,NA
"000000482","000000006","3",2004,"M","H",0,NA,NA,0,"0",1674.70408584383,1729.30040782908,NA,NA
"000000485","000000001","3",2004,"F","W",0,NA,NA,0,"0",1175.63347611623,1221.54673359997,NA,NA
"000000492","000000008","3",2004,"F","W",1,NA,NA,0,"0",1110.84581039399,1153.24035590563,NA,NA
"000000497","000000003","3",2004,"F","W",0,NA,NA,0,"0",1379.21997336867,1414.24255844654,NA,NA
"000000498","000000006","3",2004,"F","B",1,NA,NA,0,"0",1053.95996639015,1093.01521272004,NA,NA
"000000500","000000006","4",2004,"F","H",9,NA,NA,0,"0",1563.76617917259,1616.71710516538,NA,NA
"000000505","000000012","3",2004,"M","W",0,NA,NA,0,"0",1388.60392129336,1456.35364536615,NA,NA
"000000506","000000012","3",2004,"F","W",0,NA,NA,0,"0",1110.84581039399,1153.24035590563,NA,NA
"000000515","000000004","3",2004,"M","W",0,NA,NA,0,"0",1524.38377452415,1581.5606296114,NA,NA
"000000520","000000009","3",2004,"F","W",0,NA,NA,0,"0",1426.76256371231,1456.43984841763,NA,NA
"000000524","000000006","3",2004,"F","H",0,NA,NA,0,"0",1312.63782201276,1350.55291064735,NA,NA
"000000525","000000006","3",2004,"M","W",2,NA,NA,0,"1",1360.00561533151,1430.1847277501,NA,NA
"000000540","000000005","4",2004,"M","W",1,NA,NA,1,"0",1488.8428704626,1579.05510044491,NA,NA
"000000543","000000006","3",2004,"M","W",0,NA,NA,0,"0",1733.61923051409,1787.91198414964,NA,NA
"000000544","000000005","3",2004,"M","H",0,NA,NA,0,"0",1355.05845554393,1425.75184430359,NA,NA
"000000546","000000001","3",2004,"F","W",0,NA,NA,0,"0",1452.40426126677,1482.40733357324,NA,NA
"000000548","000000006","3",2004,"M","W",9,NA,NA,0,"0",1470.61966718854,1533.52925882865,NA,NA
"000000549","000000005","4",2004,"F","B",0,NA,NA,0,"0",1454.36620055258,1512.04865284638,NA,NA
"000000550","000000012","3",2004,"F","W",0,NA,NA,0,"0",1470.61966718854,1500.1710846206,NA,NA
"000000559","000000003","3",2004,"M","W",1,NA,NA,0,"1",1402.59581112841,1468.54487961343,NA,NA
"000000561","000000005","3",2004,"M","H",0,NA,NA,0,"0",1470.61966718854,1533.52925882865,NA,NA
"000000562","000000008","3",2004,"F","W",0,NA,NA,0,"0",1575.23290029319,1596.91269749787,NA,NA
"000000563","000000009","3",2004,"F","W",0,NA,NA,0,"0",1282.47378078126,1326.42561086151,NA,NA
"000000567","000000002","3",2004,"F","W",1,NA,NA,0,"0",1329.02788645763,1368.89077700664,NA,NA
"000000568","000000003","3",2004,"F","W",1,NA,NA,0,"1",1272.81030297383,1319.10323794463,NA,NA
"000000576","000000003","3",2004,"F","B",0,NA,NA,0,"0",1426.76256371231,1456.43984841763,NA,NA
"000000582","000000002","3",2004,"F","W",0,NA,NA,0,"0",1530.2230352576,1553.61768806642,NA,NA
"000000584","000000007","3",2004,"M","W",1,NA,NA,0,"0",1647.39160279678,1702.23683703799,NA,NA
"000000586","000000009","3",2004,"F","W",0,NA,NA,0,"1",1452.40426126677,1482.40733357324,NA,NA
"000000590","000000005","3",2004,"M","D",0,NA,NA,0,"0",1033.56712693982,1104.59632713297,NA,NA
"000000594","000000012","3",2004,"M","W",9,NA,NA,0,"0",1613.18958855706,1668.41543288294,NA,NA
"000000599","000000006","3",2004,"M","W",1,NA,NA,0,"0",1329.02788645763,1402.2489512147,NA,NA
"000000601","000000006","3",2004,"F","W",0,NA,NA,0,"0",1240.38030853693,1287.72563487322,NA,NA
"000000610","000000012","3",2004,"M","W",0,NA,NA,0,"0",1491.41190768244,1551.78503550131,NA,NA
"000000612","000000002","3",2004,"F","W",0,NA,NA,0,"1",1444.65313588615,1474.37227932079,NA,NA
"000000616","000000011","3",2004,"F","W",0,NA,NA,0,"0",1448.4477176212,1478.30166744689,NA,NA
"000000618","000000007","3",2004,"M","W",1,NA,NA,0,"1",1301.73755977809,1374.19743269027,NA,NA
"000000625","000000012","3",2004,"M","W",0,NA,NA,0,"0",1605.13348970854,1660.35744991066,NA,NA
"000000630","000000002","3",2004,"F","W",0,NA,NA,0,"0",1723.39954221049,1744.36318564094,NA,NA
"000000637","000000005","3",2004,"F","B",1,NA,NA,0,"0",1415.50850910577,1446.09577565889,NA,NA
"000000640","000000012","3",2004,"M","W",0,NA,NA,0,"0",1397.93149616422,1464.6590131599,NA,NA
"000000645","000000008","4",2004,"F","W",0,NA,NA,0,"0",1563.76617917259,1616.71710516538,NA,NA
"000000650","000000003","3",2004,"M","W",0,NA,NA,0,"0",1589.73960895547,1644.77861426398,NA,NA
"000000652","000000005","3",2004,"M","H",0,NA,NA,0,"0",1502.08002854817,1561.28310690487,NA,NA
"000000653","000000010","4",2004,"F","A",0,NA,NA,0,"0",1446.93616655558,1504.52966982395,NA,NA
"000000655","000000004","3",2004,"M","W",0,NA,NA,0,"0",1513.04241729494,1571.17223735724,NA,NA
"000000657","000000009","3",2004,"F","W",0,NA,NA,0,"0",1323.81133980555,1363.80137766284,NA,NA
"000000658","000000003","3",2004,"F","H",0,NA,NA,1,"0",1329.02788645763,1368.89077700664,NA,NA
"000000659","000000010","3",2004,"M","W",0,NA,NA,0,"0",1262.42615336751,1343.3539201396,NA,NA
"000000660","000000001","3",2004,"M","W",2,NA,NA,0,"0",1496.71447841776,1556.49195149405,NA,NA
"000000661","000000011","3",2004,"M","H",0,NA,NA,0,"0",1407.14778720353,1472.288283401,NA,NA
"000000662","000000005","3",2004,"M","W",9,NA,NA,0,"0",1369.71031663358,1438.9212286773,NA,NA
"000000663","000000006","3",2004,"M","H",0,NA,NA,0,"0",1128.31196479385,1205.0713721991,NA,NA
"000000664","000000009","3",2004,"F","B",2,NA,NA,0,"0",1423.13149814662,1453.01033212715,NA,NA
"000000667","000000003","3",2004,"F","W",1,NA,NA,0,"0",1329.02788645763,1368.89077700664,NA,NA
"000000671","000000003","3",2004,"F","H",0,NA,NA,0,"0",1448.4477176212,1478.30166744689,NA,NA
"000000676","000000009","3",2004,"M","W",1,NA,NA,0,"0",1312.63782201276,1383.9110848554,NA,NA
"000000677","000000004","3",2004,"M","W",0,NA,NA,0,"0",1423.13149814662,1486.36850633521,NA,NA
"000000685","000000003","4",2004,"F","H",1,NA,NA,1,"0",1346.31286468889,1394.96601344263,NA,NA
"000000688","000000006","4",2004,"F","D",0,NA,NA,0,"0",1405.17052513953,1462.44631465504,NA,NA
"000000690","000000008","3",2004,"M","W",0,NA,NA,0,"0",1613.18958855706,1668.41543288294,NA,NA
"000000691","000000005","3",2004,"M","W",0,NA,NA,0,"0",1480.95335409636,1542.56982039357,NA,NA
"000000693","000000003","3",2004,"F","W",0,NA,NA,0,"1",1656.33817181691,1677.73648404153,NA,NA
"000000696","000000004","3",2004,"F","W",0,NA,NA,1,"0",1272.81030297383,1319.10323794463,NA,NA
"000000698","000000003","3",2004,"F","A",0,NA,NA,0,"0",1621.49158192699,1643.2731684525,NA,NA
"000000706","000000011","3",2004,"F","A",0,NA,NA,0,"0",1315.90545893994,1354.21973154322,NA,NA
"000000710","000000009","4",2004,"F","W",2,NA,NA,1,"0",1574.92948105964,1627.74825598031,NA,NA
"000000713","000000012","3",2004,"F","W",9,NA,NA,0,"0",1486.16172876703,1513.79065937447,NA,NA
"000000715","000000003","3",2004,"F","A",0,NA,NA,0,"0",1456.56125517015,1486.71583942203,NA,NA
"000000716","000000006","3",2004,"F","H",0,NA,NA,0,"0",1240.38030853693,1287.72563487322,NA,NA
"000000718","000000010","3",2004,"F","B",0,NA,NA,0,"0",1415.50850910577,1446.09577565889,NA,NA
"000000720","000000003","3",2004,"M","W",0,NA,NA,0,"0",1309.40054681427,1380.66921527643,NA,NA
